A,C1,B,D,E
14.807985970934546,'Y',-0.1343106878502293,1.2404604638538514,0.5358148536364356
61.69319214837677,'Y',-0.340349960562004,2.3905623686138413,0.5386933148053665
24.402977244118674,'Y',-0.6483422123990016,1.5732768877600536,0.6365175100647241
68.1582502485625,'Y',1.0819197133807952,1.6537668131651695,0.4628633205635873
88.69112663382965,'Z',0.41584609603971195,1.522363885090332,0.6376233115182123
88.66241740740894,'Z',-0.7001136606809351,1.7157957900438467,1.0075003986244515
83.5270290415758,'Z',-1.3373940037754073,1.3420386948007088,0.9893044072371964
4.989345133252399,'Y',-1.1382281082290389,1.0050590637685144,1.1382247682093727
81.3602735096697,'Z',-0.00044661094880650126,1.5681425402261873,0.7745157225053327
6.150177280984581,'Y',-2.3115489633036312,2.2306719061405067,0.5965839919443285
30.977587433144915,'Y',1.223694981916163,1.0405275720858322,0.6329822211299072
27.71499321537474,'Y',0.5910498664866276,1.1699886146517473,0.6720980748941701
6.842757427768287,'Y',0.8437373639547199,1.3183126290652414,0.918401781886676
54.65891969118061,'Y',-0.4605973204296848,1.1774948946427997,0.7510153993447568
54.37535879277219,'Y',-1.1063718174702677,1.3358758507047332,0.7033116629029887
10.236507101892967,'Y',0.41113410832892194,1.2307816961003823,0.4197868030595574
73.97561936944697,'Z',-1.0087009265279994,1.7011310475044987,0.8101654739839445
47.11433155188083,'Y',-0.8099003708937065,1.7063666870521506,0.5369309562968733
41.60470460417828,'Y',-0.6473421810507456,1.0514247741711902,0.5971863621300448
53.32961410323696,'Y',-0.04619299426892744,1.0534407438973514,0.7363391315563972
3.268492249710897,'Y',-0.1583328886670018,1.4174947618939804,0.7151137729239022
